configname,computername,username,job_starting_time,testname,itteration,elapsedtime
lfp-mts-mt.ini,SGH222T6M2,tcaine,2014_01_22_02_02_46,hyxmlout_04_Latestdata_all,3,516.530
lfp-mts-mt.ini,SGH222T6M2,tcaine,2014_01_22_02_02_46,hyxmlout_04_Latestdata_all,4,513.765
lfp-mts-mt.ini,SGH222T6M2,tcaine,2014_01_22_02_02_46,hyxmlout_04_Latestdata_all,5,521.630
mfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_22_03_06_55,hyxmlout_01_SiteInfo_210,1,5.200
mfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_22_03_06_55,hyxmlout_01_SiteInfo_210,2,3.921
mfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_22_03_06_55,hyxmlout_01_SiteInfo_210,3,4.001
mfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_22_03_06_55,hyxmlout_01_SiteInfo_210,4,3.889
mfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_22_03_06_55,hyxmlout_01_SiteInfo_210,5,3.900
mfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_22_03_06_55,hyxmlout_02_Latestdata_210,1,28.171
mfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_22_03_06_55,hyxmlout_02_Latestdata_210,2,27.050
mfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_22_03_06_55,hyxmlout_02_Latestdata_210,3,26.886
mfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_22_03_06_55,hyxmlout_02_Latestdata_210,4,26.750
mfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_22_03_06_55,hyxmlout_02_Latestdata_210,5,26.707
mfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_22_03_06_55,hyxmlout_03_SiteInfo_all,1,231.122
mfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_22_03_06_55,hyxmlout_03_SiteInfo_all,2,248.990
mfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_22_03_06_55,hyxmlout_03_SiteInfo_all,3,243.570
mfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_22_03_06_55,hyxmlout_03_SiteInfo_all,4,269.460
mfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_22_03_06_55,hyxmlout_03_SiteInfo_all,5,271.295
mfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_22_03_06_55,hyxmlout_04_Latestdata_all,1,480.970
mfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_22_03_06_55,hyxmlout_04_Latestdata_all,2,480.691
mfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_22_03_06_55,hyxmlout_04_Latestdata_all,3,478.470
