configname,computername,username,job_starting_time,testname,itteration,elapsedtime
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyday_01,2,3.313
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyday_01,3,3.198
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyday_01,4,3.306
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyday_01,5,3.140
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyday_02,1,3.280
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyday_02,2,3.283
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyday_02,3,3.239
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyday_02,4,3.182
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyday_02,5,3.090
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hydbutil_01,1,0.489
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hydbutil_01,2,0.478
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hydbutil_01,3,0.466
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hydbutil_01,4,0.477
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hydbutil_01,5,0.470
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hydbutil_02,1,0.623
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hydbutil_02,2,0.616
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hydbutil_02,3,0.620
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hydbutil_02,4,0.624
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hydbutil_02,5,0.639
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyplot_01,1,0.346
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyplot_01,2,0.322
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyplot_01,3,0.317
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyplot_01,4,0.323
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyplot_01,5,0.314
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyplot_02,1,0.316
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyplot_02,2,0.319
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyplot_02,3,0.335
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyplot_02,4,0.325
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyplot_02,5,0.324
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyplot_03,1,0.314
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyplot_03,2,0.306
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyplot_03,3,0.328
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyplot_03,4,0.322
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyplot_03,5,0.311
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyratab_01,1,1.370
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyratab_01,2,1.283
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyratab_01,3,1.243
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyratab_01,4,1.262
nsql-mts-lt.ini,SGH222T6M2,tcaine,2014_01_15_15_21_22,hyratab_01,5,1.302
lfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_15_15_22_36,HYCSV_01,1,0.630
lfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_15_15_22_36,HYCSV_01,2,0.515
lfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_15_15_22_36,HYCSV_01,3,0.506
lfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_15_15_22_36,HYCSV_01,4,0.507
lfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_15_15_22_36,HYCSV_01,5,0.508
lfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_15_15_22_36,hycreate_01,1,1.186
lfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_15_15_22_36,hycreate_01,2,1.109
lfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_15_15_22_36,hycreate_01,3,1.109
lfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_15_15_22_36,hycreate_01,4,1.127
lfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_15_15_22_36,hycreate_01,5,1.184
lfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_15_15_22_36,hyday_01,1,4.651
lfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_15_15_22_36,hyday_01,2,4.474
lfp-lts-mt.ini,SGH222T6M2,tcaine,2014_01_15_15_22_36,hyday_01,3,4.488
